2013-05-10 12:00:15,139 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.operationNameCanChangeV2:Request 1] in 6ms (273 bytes)
2013-05-10 12:00:15,941 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.operationNameCanChangeV2:Request 1] in 8ms (273 bytes)
2013-05-10 12:02:54,011 INFO  [SchemaUtils] Loading schema types from [http://localhost:8080/ServiceContractV2/ServiceContractV2?wsdl]
2013-05-10 12:02:54,011 INFO  [SchemaUtils] Getting schema http://localhost:8080/ServiceContractV2/ServiceContractV2?wsdl
2013-05-10 12:02:54,127 INFO  [WsdlImporter] Finding importer for {urn:com.objectbay:switchyard.adapter.example:0.0.1-SNAPSHOT}ServiceContractV2SoapBinding
2013-05-10 12:02:54,128 INFO  [WsdlImporter] Importing binding {urn:com.objectbay:switchyard.adapter.example:0.0.1-SNAPSHOT}ServiceContractV2SoapBinding
2013-05-10 12:02:54,128 INFO  [Soap11HttpBindingImporter] importing endpoint http://localhost:8080/ServiceContractV2/ServiceContractV2
2013-05-10 12:02:54,135 INFO  [Soap11HttpBindingImporter] importing operation faultCanBeAdded
2013-05-10 12:02:54,136 INFO  [Soap11HttpBindingImporter] importing operation faultCanBeRemoved
2013-05-10 12:02:54,137 INFO  [Soap11HttpBindingImporter] importing operation faultCanChange
2013-05-10 12:02:54,138 INFO  [Soap11HttpBindingImporter] importing operation inputTypeCanChange
2013-05-10 12:02:54,138 INFO  [Soap11HttpBindingImporter] importing operation operationCanBeAdded
2013-05-10 12:02:54,139 INFO  [Soap11HttpBindingImporter] importing operation operationNameCanChangeV2
2013-05-10 12:02:54,139 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanBeAdded
2013-05-10 12:02:54,140 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanBeRemoved
2013-05-10 12:02:54,140 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanChange
2013-05-10 12:03:34,650 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.operationNameCanChangeV2:Request 1] in 10ms (273 bytes)
2013-05-10 12:06:32,241 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 46ms (484 bytes)
2013-05-10 12:09:34,639 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 10ms (273 bytes)
2013-05-10 12:10:53,191 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 11ms (273 bytes)
2013-05-10 12:12:56,195 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 8ms (273 bytes)
2013-05-10 12:14:36,385 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 8ms (273 bytes)
2013-05-10 12:14:42,980 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 6ms (273 bytes)
2013-05-10 12:14:51,663 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 11ms (273 bytes)
2013-05-10 12:15:28,697 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 12ms (273 bytes)
2013-05-10 12:16:48,656 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 14ms (273 bytes)
2013-05-10 12:16:50,700 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 7ms (273 bytes)
2013-05-10 12:25:36,693 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 9ms (273 bytes)
2013-05-10 12:30:57,350 INFO  [AbstractHttpRequestDesktopPanel] Got response for [ServiceContractV2SoapBinding.faultCanChange:Request 1] in 8ms (1064 bytes)
2013-05-10 12:31:25,274 ERROR [WsdlLoader] Failed to load url [http://localhost:8080/ServiceContractV2/ServiceContractV2?wsdl]
2013-05-10 12:31:25,274 ERROR [SoapUI] An error occured [com.eviware.soapui.impl.support.definition.support.InvalidDefinitionException], see error log for details
2013-05-10 12:31:25,284 ERROR [errorlog] com.eviware.soapui.impl.support.definition.support.InvalidDefinitionException
com.eviware.soapui.impl.support.definition.support.InvalidDefinitionException
	at com.eviware.soapui.impl.wsdl.support.wsdl.WsdlLoader.loadXmlObject(WsdlLoader.java:138)
	at com.eviware.soapui.impl.wsdl.support.xsd.SchemaUtils.getDefinitionParts(SchemaUtils.java:535)
	at com.eviware.soapui.impl.wsdl.support.xsd.SchemaUtils.getDefinitionParts(SchemaUtils.java:524)
	at com.eviware.soapui.impl.support.definition.support.AbstractDefinitionCache.update(AbstractDefinitionCache.java:97)
	at com.eviware.soapui.impl.support.definition.support.AbstractDefinitionContext$Loader.construct(AbstractDefinitionContext.java:226)
	at com.eviware.soapui.support.swing.SwingWorkerDelegator.construct(SwingWorkerDelegator.java:46)
	at com.eviware.soapui.support.swing.SwingWorker$2.run(SwingWorker.java:149)
	at java.lang.Thread.run(Thread.java:722)
2013-05-10 12:33:26,063 INFO  [SchemaUtils] Loading schema types from [http://localhost:8080/switchyard-adapter-example/ServiceContractV2?wsdl]
2013-05-10 12:33:26,063 INFO  [SchemaUtils] Getting schema http://localhost:8080/switchyard-adapter-example/ServiceContractV2?wsdl
2013-05-10 12:33:26,182 INFO  [WsdlImporter] Finding importer for {urn:com.objectbay:switchyard.adapter.example:0.0.1-SNAPSHOT}ServiceContractV2SoapBinding
2013-05-10 12:33:26,182 INFO  [WsdlImporter] Importing binding {urn:com.objectbay:switchyard.adapter.example:0.0.1-SNAPSHOT}ServiceContractV2SoapBinding
2013-05-10 12:33:26,183 INFO  [Soap11HttpBindingImporter] importing endpoint http://localhost:8080/switchyard-adapter-example/ServiceContractV2
2013-05-10 12:33:26,190 INFO  [Soap11HttpBindingImporter] importing operation faultCanBeAdded
2013-05-10 12:33:26,191 INFO  [Soap11HttpBindingImporter] importing operation faultCanBeRemoved
2013-05-10 12:33:26,191 INFO  [Soap11HttpBindingImporter] importing operation faultCanChange
2013-05-10 12:33:26,192 INFO  [Soap11HttpBindingImporter] importing operation inputTypeCanChange
2013-05-10 12:33:26,193 INFO  [Soap11HttpBindingImporter] importing operation operationCanBeAdded
2013-05-10 12:33:26,193 INFO  [Soap11HttpBindingImporter] importing operation operationNameCanChangeV2
2013-05-10 12:33:26,193 INFO  [Soap11HttpBindingImporter] importing operation outputTypeCanBeAdded
